Date,Time,Ia,Ig,Ia 2nd Limit,Ia 1st Limit,Conv_Speed,Product_Temp,Electrode_Set,Electrode_Act
25/03/2025,14:48:08,1.55,0.56,1.7,1.5,0.2,69,75,92.9
25/03/2025,14:48:13,1.54,0.56,1.7,1.5,0.2,69,75,92.9
25/03/2025,14:48:18,1.53,0.56,1.7,1.5,0.2,69,75,92.9
25/03/2025,14:48:23,1.52,0.56,1.7,1.5,0.2,70,75,92.9
25/03/2025,14:48:28,1.5,0.56,1.7,1.5,0.2,70,75,92.9
25/03/2025,14:48:33,1.5,0.56,1.7,1.5,0.2,70,75,92.9
25/03/2025,14:48:38,1.54,0.56,1.7,1.5,0.2,69,75,92.8
25/03/2025,14:48:43,1.54,0.56,1.7,1.5,0.2,69,75,92.8
25/03/2025,14:48:48,1.52,0.56,1.7,1.5,0.2,69,75,92.8
25/03/2025,14:48:53,1.51,0.56,1.7,1.5,0.2,68,75,92.8
25/03/2025,14:48:58,1.5,0.56,1.7,1.5,0.2,68,75,92.8
25/03/2025,14:49:03,1.53,0.56,1.7,1.5,0.2,68,75,92.7
25/03/2025,14:49:08,1.52,0.56,1.7,1.5,0.2,68,75,92.7
25/03/2025,14:49:13,1.51,0.56,1.7,1.5,0.2,68,75,92.7
25/03/2025,14:49:18,1.52,0.56,1.7,1.5,0.2,68,75,92.7
25/03/2025,14:49:23,1.5,0.56,1.7,1.5,0.2,68,75,92.7
25/03/2025,14:49:28,1.51,0.56,1.7,1.5,0.2,68,75,92.6
25/03/2025,14:49:33,1.54,0.56,1.7,1.5,0.2,68,75,92.5
25/03/2025,14:49:38,1.52,0.56,1.7,1.5,0.2,68,75,92.5
25/03/2025,14:49:43,1.5,0.56,1.7,1.5,0.2,68,75,92.5
25/03/2025,14:49:48,1.54,0.56,1.7,1.5,0.2,68,75,92.4
25/03/2025,14:49:53,1.51,0.56,1.7,1.5,0.2,68,75,92.4
25/03/2025,14:49:58,1.52,0.56,1.7,1.5,0.2,68,75,92.2
25/03/2025,14:50:03,1.52,0.56,1.7,1.5,0.2,68,75,92.1
25/03/2025,14:50:08,1.53,0.56,1.7,1.5,0.2,68,75,92
25/03/2025,14:50:13,1.55,0.56,1.7,1.5,0.2,68,75,91.9
25/03/2025,14:50:18,1.53,0.56,1.7,1.5,0.2,68,75,91.8
25/03/2025,14:50:23,1.5,0.56,1.7,1.5,0.2,68,75,91.8
25/03/2025,14:50:28,1.5,0.56,1.7,1.5,0.2,68,75,91.6
25/03/2025,14:50:33,1.53,0.56,1.7,1.5,0.2,68,75,91.5
25/03/2025,14:50:38,1.51,0.56,1.7,1.5,0.2,68,75,91.3
25/03/2025,14:50:43,1.52,0.56,1.7,1.5,0.2,68,75,91.1
25/03/2025,14:50:48,1.5,0.56,1.7,1.5,0.2,68,75,91
25/03/2025,14:50:53,1.55,0.56,1.7,1.5,0.2,68,75,90.7
25/03/2025,14:50:58,1.53,0.56,1.7,1.5,0.2,68,75,90.6
25/03/2025,14:51:03,1.51,0.56,1.7,1.5,0.2,68,75,90.4
25/03/2025,14:51:08,1.54,0.56,1.7,1.5,0.2,68,75,90.2
25/03/2025,14:51:13,1.49,0.57,1.7,1.5,0.2,68,75,90
25/03/2025,14:51:18,1.54,0.56,1.7,1.5,0.2,68,75,89.7
25/03/2025,14:51:23,1.48,0.56,1.7,1.5,0.2,68,75,89.6
25/03/2025,14:51:28,1.56,0.56,1.7,1.5,0.2,68,75,89.2
25/03/2025,14:51:33,1.53,0.56,1.7,1.5,0.2,69,75,89
25/03/2025,14:51:38,1.49,0.56,1.7,1.5,0.2,68,75,88.8
25/03/2025,14:51:43,1.54,0.56,1.7,1.5,0.2,68,75,88.5
25/03/2025,14:51:48,1.51,0.56,1.7,1.5,0.2,68,75,88.3
25/03/2025,14:51:53,1.5,0.56,1.7,1.5,0.2,68,75,88.1
25/03/2025,14:51:58,1.54,0.56,1.7,1.5,0.2,68,75,87.7
25/03/2025,14:52:03,1.56,0.56,1.7,1.5,0.2,68,75,87.5
25/03/2025,14:52:08,1.52,0.56,1.7,1.5,0.2,68,75,87.3
25/03/2025,14:52:13,1.53,0.56,1.7,1.5,0.2,68,75,87.1
25/03/2025,14:52:18,1.51,0.56,1.7,1.5,0.2,68,75,86.8
25/03/2025,14:52:23,1.52,0.56,1.7,1.5,0.2,68,75,86.5
25/03/2025,14:52:28,1.55,0.56,1.7,1.5,0.2,68,75,86.2
25/03/2025,14:52:33,1.51,0.56,1.7,1.5,0.2,68,75,86.1
25/03/2025,14:52:38,1.51,0.56,1.7,1.5,0.2,68,75,85.7
25/03/2025,14:52:43,1.57,0.56,1.7,1.5,0.2,68,75,85.4
25/03/2025,14:52:48,1.53,0.56,1.7,1.5,0.2,69,75,85.2
25/03/2025,14:52:53,1.56,0.56,1.7,1.5,0.2,69,75,84.9
25/03/2025,14:52:58,1.5,0.56,1.7,1.5,0.2,69,75,84.7
25/03/2025,14:53:03,1.5,0.56,1.7,1.5,0.2,69,75,84.5
25/03/2025,14:53:08,1.56,0.56,1.7,1.5,0.2,69,75,84.1
25/03/2025,14:53:13,1.51,0.56,1.7,1.5,0.2,68,75,84
25/03/2025,14:53:18,1.56,0.56,1.7,1.5,0.2,68,75,83.6
25/03/2025,14:53:23,1.49,0.56,1.7,1.5,0.2,68,75,83.6
25/03/2025,14:53:28,1.55,0.56,1.7,1.5,0.2,68,75,83.2
25/03/2025,14:53:33,1.54,0.56,1.7,1.5,0.2,68,75,83
25/03/2025,14:53:38,1.52,0.56,1.7,1.5,0.2,68,75,82.8
25/03/2025,14:53:43,1.53,0.56,1.7,1.5,0.2,68,75,82.7
25/03/2025,14:53:48,1.51,0.56,1.7,1.5,0.2,68,75,82.6
25/03/2025,14:53:53,1.5,0.56,1.7,1.5,0.2,68,75,82.4
25/03/2025,14:53:58,1.51,0.56,1.7,1.5,0.2,68,75,82.3
25/03/2025,14:54:03,1.51,0.57,1.7,1.5,0.2,68,75,82.2
25/03/2025,14:54:08,1.53,0.56,1.7,1.5,0.2,68,75,82.1
25/03/2025,14:54:13,1.55,0.56,1.7,1.5,0.2,68,75,81.9
25/03/2025,14:54:18,1.53,0.56,1.7,1.5,0.2,68,75,81.9
25/03/2025,14:54:23,1.52,0.56,1.7,1.5,0.2,68,75,81.9
25/03/2025,14:54:28,1.54,0.56,1.7,1.5,0.2,68,75,81.7
25/03/2025,14:54:33,1.55,0.56,1.7,1.5,0.2,68,75,81.6
25/03/2025,14:54:38,1.51,0.56,1.7,1.5,0.2,68,75,81.6
25/03/2025,14:54:43,1.51,0.56,1.7,1.5,0.2,68,75,81.5
25/03/2025,14:54:48,1.53,0.56,1.7,1.5,0.2,68,75,81.3
25/03/2025,14:54:53,1.53,0.56,1.7,1.5,0.2,68,75,81.2
25/03/2025,14:54:58,1.54,0.56,1.7,1.5,0.2,68,75,81.1
25/03/2025,14:55:03,1.52,0.56,1.7,1.5,0.2,68,75,81
25/03/2025,14:55:08,1.5,0.57,1.7,1.5,0.2,68,75,80.9
25/03/2025,14:55:13,1.49,0.57,1.7,1.5,0.2,68,75,80.7
25/03/2025,14:55:18,1.52,0.56,1.7,1.5,0.2,68,75,80.5
25/03/2025,14:55:23,1.49,0.57,1.7,1.5,0.2,68,75,80.3
25/03/2025,14:55:28,1.55,0.56,1.7,1.5,0.2,68,75,80
25/03/2025,14:55:33,1.51,0.57,1.7,1.5,0.2,69,75,79.9
25/03/2025,14:55:38,1.53,0.57,1.7,1.5,0.2,69,75,79.6
25/03/2025,14:55:43,1.5,0.57,1.7,1.5,0.2,69,75,79.4
25/03/2025,14:55:48,1.5,0.57,1.7,1.5,0.2,69,75,79.2
25/03/2025,14:55:53,1.53,0.56,1.7,1.5,0.2,69,75,78.8
25/03/2025,14:55:58,1.52,0.57,1.7,1.5,0.2,69,75,78.6
25/03/2025,14:56:03,1.54,0.56,1.7,1.5,0.2,69,75,78.3
25/03/2025,14:56:08,1.53,0.57,1.7,1.5,0.2,69,75,78
25/03/2025,14:56:13,1.53,0.57,1.7,1.5,0.2,69,75,77.7
25/03/2025,14:56:18,1.5,0.57,1.7,1.5,0.2,69,75,77.5
25/03/2025,14:56:23,1.56,0.57,1.7,1.5,0.2,69,75,77
25/03/2025,14:56:28,1.55,0.57,1.7,1.5,0.2,69,75,76.7
25/03/2025,14:56:33,1.51,0.57,1.7,1.5,0.2,69,75,76.5
25/03/2025,14:56:38,1.49,0.57,1.7,1.5,0.2,69,75,76.1
25/03/2025,14:56:43,1.52,0.57,1.7,1.5,0.2,70,75,75.8
25/03/2025,14:56:48,1.54,0.57,1.7,1.5,0.2,70,75,75.3
25/03/2025,14:56:53,1.42,0.57,1.7,1.5,0.2,70,75,75.2
25/03/2025,14:56:58,1.24,0.58,1.7,1.5,0.2,70,75,75.2
25/03/2025,14:57:03,1.12,0.59,1.7,1.5,0.2,70,75,75.2
25/03/2025,14:57:08,1,0.6,1.7,1.5,0.2,70,75,75.2
25/03/2025,14:57:13,0.88,0.6,1.7,1.5,0.2,71,75,75.2
25/03/2025,14:57:18,0.79,0.61,1.7,1.5,0.2,71,75,75.2
25/03/2025,14:57:23,0.7,0.61,1.7,1.5,0.2,71,75,75.2
25/03/2025,14:57:28,0.64,0.62,1.7,1.5,0.2,71,75,75.2
25/03/2025,14:57:33,0.59,0.63,1.7,1.5,0.2,72,75,75.2
25/03/2025,14:57:38,0.55,0.63,1.7,1.5,0.2,72,75,75.2
25/03/2025,14:57:43,0.52,0.63,1.7,1.5,0.2,72,75,75.2
25/03/2025,14:57:48,0.48,0.63,1.7,1.5,0.2,72,75,75.2
25/03/2025,14:57:53,0.46,0.63,1.7,1.5,0.2,72,75,75.2
25/03/2025,14:57:58,0.43,0.64,1.7,1.5,0.2,73,75,75.2
25/03/2025,14:58:03,0.41,0.64,1.7,1.5,0.2,73,75,75.2
25/03/2025,14:58:08,0.39,0.64,1.7,1.5,0.2,73,75,75.2
25/03/2025,14:58:13,0.38,0.64,1.7,1.5,0.2,74,75,75.2
25/03/2025,14:58:18,0.37,0.64,1.7,1.5,0.2,74,75,75.2
25/03/2025,14:58:23,0.36,0.64,1.7,1.5,0.2,74,75,75.2
25/03/2025,14:58:28,0.35,0.64,1.7,1.5,0.2,75,75,75.2
25/03/2025,14:58:33,0.34,0.64,1.7,1.5,0.2,75,75,75.2
25/03/2025,14:58:38,0.34,0.64,1.7,1.5,0.2,75,75,75.2
25/03/2025,14:58:43,0.33,0.63,1.7,1.5,0.2,76,75,75.2
25/03/2025,14:58:48,0.33,0.64,1.7,1.5,0.2,76,75,75.2
25/03/2025,14:58:53,0.33,0.63,1.7,1.5,0.2,76,75,75.2
25/03/2025,14:58:58,0.33,0.64,1.7,1.5,0.2,77,75,75.2
25/03/2025,14:59:03,0.33,0.64,1.7,1.5,0.2,77,75,75.2
25/03/2025,14:59:08,0.33,0.64,1.7,1.5,0.2,77,75,75.2
25/03/2025,14:59:13,0.33,0.64,1.7,1.5,0.2,78,75,75.2
25/03/2025,14:59:18,0.32,0.64,1.7,1.5,0.2,78,75,75.2
25/03/2025,14:59:23,0.32,0.64,1.7,1.5,0.2,79,75,75.2
25/03/2025,14:59:28,0.32,0.64,1.7,1.5,0.2,79,75,75.2
25/03/2025,14:59:33,0.32,0.64,1.7,1.5,0.2,79,75,75.2
25/03/2025,14:59:38,0.32,0.64,1.7,1.5,0.2,80,75,75.2
25/03/2025,14:59:43,0.32,0.64,1.7,1.5,0.2,80,75,75.2
25/03/2025,14:59:48,0.32,0.64,1.7,1.5,0.2,81,75,75.2
25/03/2025,14:59:53,0.32,0.64,1.7,1.5,0.2,81,75,75.2
25/03/2025,14:59:58,0.32,0.64,1.7,1.5,0.2,81,75,75.2
25/03/2025,15:00:03,0.31,0.64,1.7,1.5,0.2,82,75,75.2
25/03/2025,15:00:08,0.31,0.64,1.7,1.5,0.2,82,75,75.2
25/03/2025,15:00:13,0.31,0.64,1.7,1.5,0.2,83,75,75.2
25/03/2025,15:00:18,0.32,0.64,1.7,1.5,0.2,83,75,75.2
25/03/2025,15:00:23,0.31,0.64,1.7,1.5,0.2,84,75,75.2
25/03/2025,15:00:28,0.32,0.64,1.7,1.5,0.2,84,75,75.2
25/03/2025,15:00:33,0.31,0.64,1.7,1.5,0.2,85,75,75.2
25/03/2025,15:00:38,0.31,0.64,1.7,1.5,0.2,85,75,75.2
25/03/2025,15:00:43,0.31,0.64,1.7,1.5,0.2,86,75,75.2
25/03/2025,15:00:48,0.31,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,15:00:53,0.31,0.64,1.7,1.5,0.2,87,75,75.2
25/03/2025,15:00:58,0.31,0.64,1.7,1.5,0.2,88,75,75.2
25/03/2025,15:01:03,0.31,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,15:01:08,0.31,0.64,1.7,1.5,0.2,89,75,75.2
25/03/2025,15:01:13,0.31,0.64,1.7,1.5,0.2,90,75,75.2
25/03/2025,15:01:18,0.31,0.64,1.7,1.5,0.2,92,75,75.2
25/03/2025,15:01:23,0.31,0.64,1.7,1.5,0.2,92,75,75.2
25/03/2025,15:01:28,0.31,0.64,1.7,1.5,0.2,93,75,75.2
25/03/2025,15:01:33,0.31,0.64,1.7,1.5,0.2,95,75,75.2
25/03/2025,15:01:38,0.31,0.64,1.7,1.5,0.2,95,75,75.2
25/03/2025,15:01:43,0.31,0.64,1.7,1.5,0.2,96,75,75.2
25/03/2025,15:01:48,0.31,0.64,1.7,1.5,0.2,97,75,75.2
25/03/2025,15:01:53,0.31,0.64,1.7,1.5,0.2,97,75,75.2
25/03/2025,15:01:58,0.31,0.64,1.7,1.5,0.2,98,75,75.2
25/03/2025,15:02:03,0.31,0.64,1.7,1.5,0.2,97,75,75.2
25/03/2025,15:02:08,0.31,0.64,1.7,1.5,0.2,96,75,75.2
25/03/2025,15:02:13,0.31,0.64,1.7,1.5,0.2,94,75,75.2
25/03/2025,15:02:18,0.31,0.64,1.7,1.5,0.2,91,75,75.2
25/03/2025,15:02:23,0.31,0.64,1.7,1.5,0.2,90,75,75.2
25/03/2025,15:02:28,0.31,0.64,1.7,1.5,0.2,86,75,75.2
25/03/2025,15:02:33,0.31,0.64,1.7,1.5,0.2,83,75,75.2
25/03/2025,15:02:38,0.31,0.64,1.7,1.5,0.2,82,75,75.2
25/03/2025,15:02:43,0.31,0.64,1.7,1.5,0.2,81,75,75.2
25/03/2025,15:02:48,0.31,0.64,1.7,1.5,0.2,81,75,75.2
25/03/2025,15:02:53,0.31,0.64,1.7,1.5,0.2,79,75,75.2
25/03/2025,15:02:58,0.31,0.64,1.7,1.5,0.2,75,75,75.2
25/03/2025,15:03:03,0.31,0.64,1.7,1.5,0.2,73,75,75.2
25/03/2025,15:03:08,0.31,0.64,1.7,1.5,0.2,68,75,75.2
25/03/2025,15:03:13,0.31,0.64,1.7,1.5,0.2,62,75,75.2
25/03/2025,15:03:18,0.31,0.64,1.7,1.5,0.2,60,75,75.2
25/03/2025,15:03:23,0.31,0.64,1.7,1.5,0.2,56,75,75.2
25/03/2025,15:03:28,0.31,0.64,1.7,1.5,0.2,54,75,75.2
25/03/2025,15:03:33,0.31,0.64,1.7,1.5,0.2,53,75,75.2
25/03/2025,15:03:38,0.31,0.64,1.7,1.5,0.2,53,75,75.2
25/03/2025,15:03:43,0.31,0.64,1.7,1.5,0.2,52,75,75.2
25/03/2025,15:03:48,0.31,0.64,1.7,1.5,0.2,52,75,75.2
25/03/2025,15:03:53,0.31,0.64,1.7,1.5,0.2,51,75,75.2
25/03/2025,15:03:58,0.31,0.64,1.7,1.5,0.2,51,75,75.2
25/03/2025,15:04:03,0.31,0.64,1.7,1.5,0.2,50,75,75.2
25/03/2025,15:04:08,0.31,0.64,1.7,1.5,0.2,50,75,75.2
25/03/2025,15:04:13,0.31,0.64,1.7,1.5,0.2,50,75,75.2
25/03/2025,15:04:18,0.31,0.64,1.7,1.5,0.2,49,75,75.2
25/03/2025,15:04:23,0.31,0.64,1.7,1.5,0.2,49,75,75.2
25/03/2025,15:04:28,0.31,0.64,1.7,1.5,0.2,49,75,75.2
25/03/2025,15:04:33,0.31,0.64,1.7,1.5,0.2,48,75,75.2
25/03/2025,15:04:38,0.31,0.64,1.7,1.5,0.2,48,75,75.2
25/03/2025,15:04:43,0.31,0.64,1.7,1.5,0.2,47,75,75.2
25/03/2025,15:04:48,0.31,0.64,1.7,1.5,0.2,47,75,75.2
25/03/2025,15:04:53,0.31,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,15:04:58,0.31,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,15:05:03,0.31,0.64,1.7,1.5,0.2,46,75,75.2
25/03/2025,15:05:08,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:13,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:18,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:23,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:28,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:33,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:38,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:43,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:48,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:53,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:05:58,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:03,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:08,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:13,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:18,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:23,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:28,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:33,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:38,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:43,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:48,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:53,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:06:58,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:07:03,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:07:08,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:07:13,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:07:18,0.31,0.64,1.7,1.5,0.2,45,75,75.2
25/03/2025,15:07:23,0.31,0.64,1.7,1.5,0.2,45,75,75.2
